"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","change"
"SASH3",491.038387923615,0.362564089719239,0.273815584379668,1.32411780191632,0.185463924191067,0.504089552551266,"Not"
"BX255925.3",1410.19300498711,-0.243788092171804,0.184280563470157,-1.32291809608713,0.185862616703857,0.504089552551266,"Not"
"MELK",910.929822306505,-0.252533960202447,0.190853411843785,-1.3231828436431,0.185774579972461,0.504089552551266,"Not"
"C2orf69",729.565920615455,-0.213700689393798,0.161385086326024,-1.32416627991318,0.185447827035281,0.504089552551266,"Not"
"HACL1",925.954245670128,0.180102441156577,0.136090685664772,1.32340020389211,0.185702324032966,0.504089552551266,"Not"
"VAV1",327.330332040889,0.334701521472277,0.252768606360575,1.32414197431949,0.185455897597019,0.504089552551266,"Not"
"DHFR2",523.766636845495,0.1847369455347,0.1395967497619,1.3233613665776,0.185715232994914,0.504089552551266,"Not"
"RBFA",781.528432985376,-0.149383876520886,0.112873277243724,-1.32346539560755,0.185680656740654,0.504089552551266,"Not"
"ZNF174",465.546734138707,0.117796454240968,0.0890250060149008,1.32318389533443,0.185774230314133,0.504089552551266,"Not"
"SLC38A8",88.3478835016629,0.89467059291444,0.676161198828922,1.32316168757386,0.185781613884656,0.504089552551266,"Not"
"LY75",108.170059991409,0.350910468725833,0.265224432268252,1.32306992129185,0.185812126367194,0.504089552551266,"Not"
"TPSB2",311.694742079041,-0.608503465544637,0.459756503509837,-1.32353422061297,0.185657783906926,0.504089552551266,"Not"
"H2BC11",126.578645551365,-0.322750266282901,0.243956486763209,-1.3229829243941,0.185841056440409,0.504089552551266,"Not"
"OAZ1",22613.3883592394,-0.201585192332339,0.152419193975366,-1.32257091167218,0.18597811297371,0.504191114516792,"Not"
"IGSF3",15452.0225865134,0.257133467841492,0.19459418457137,1.32138310509061,0.186373656471333,0.504191114516792,"Not"
"PLBD2",13269.1038986117,0.227630138164148,0.172202835645125,1.32187218236782,0.186210716909041,0.504191114516792,"Not"
"EIF3M",4909.48177186591,-0.138559409575007,0.104824580882854,-1.32182173692498,0.186227518294783,0.504191114516792,"Not"
"FBRS",5973.04640415825,-0.156838272099516,0.118675140512573,-1.3215764600919,0.186309226293395,0.504191114516792,"Not"
"EIF2AK4",3767.99546568146,0.170577516048824,0.129039949675666,1.3218969511191,0.186202467825791,0.504191114516792,"Not"
"SLC35C2",5150.42753326373,-0.182145933412067,0.137751225247742,-1.32228176616565,0.186074342186925,0.504191114516792,"Not"
"MME",1408.24384576353,-0.521203065351219,0.394423651252845,-1.32142954332397,0.186358180719124,0.504191114516792,"Not"
"GMPPA",3371.16310190885,-0.196762881940806,0.148860002789599,-1.32179818791831,0.186235361922913,0.504191114516792,"Not"
"CYTH2",3292.23172766609,-0.160388802164808,0.121375835110419,-1.32142285174721,0.186360410658915,0.504191114516792,"Not"
"AGAP1",2373.62849481105,0.182759463355033,0.138203457477573,1.32239429237644,0.186036888472254,0.504191114516792,"Not"
"AP5M1",1462.15726501328,0.147683603767712,0.111722018808595,1.32188448922255,0.186206618151528,0.504191114516792,"Not"
"ADAM8",565.487595128412,0.328074010262772,0.248284670814989,1.32136232650158,0.186380581338036,0.504191114516792,"Not"
"MLLT11",618.010806469089,0.379248901750366,0.286875743337873,1.32199710347661,0.186169115441,0.504191114516792,"Not"
"ALG9",279.247142321784,-0.157015120023997,0.118818889335393,-1.32146597988125,0.186346038735771,0.504191114516792,"Not"
"CXCR5",1.7349783521205,-0.755743556791412,0.571977670521484,-1.3212815739859,0.186407495481158,0.504191114516792,"Not"
"THSD8",1.01463316674397,-0.523784014791839,0.39626563139457,-1.32180026046795,0.186234671594881,0.504191114516792,"Not"
"C2orf50",13.3509363936093,-0.397172372872977,0.300761624460426,-1.3205553520517,0.186649668284166,0.504769797004993,"Not"
"TNFRSF13B",11.1237214249485,0.642256189109279,0.486480183242413,1.32021038314164,0.186764786261196,0.505004753174361,"Not"
"ZNF324B",276.713843752984,0.148963787639586,0.112880944799304,1.31965397618203,0.18695057275762,0.505430694360889,"Not"
"ZFAND2A",1016.03583158375,-0.187094877347711,0.141812392178806,-1.31931261064838,0.187064623609667,0.505586176308792,"Not"
"GEMIN2",271.622198201152,-0.148928584829658,0.112881614450168,-1.31933429155023,0.187057378452729,0.505586176308792,"Not"
"GATD1",3433.38538498555,-0.155286746150195,0.117749156976227,-1.31879284861076,0.187238375730529,0.505979315739615,"Not"
"BMF",1651.466423493,0.278180524458934,0.210981462755248,1.3185069476063,0.187334000844658,0.506161243557314,"Not"
"COL4A2",22131.9168887511,0.297001438920124,0.225278339088926,1.31837548217579,0.187377984098216,0.506198834799392,"Not"
"NRSN2",4815.24791939161,0.208341026300705,0.1580381033744,1.31829616941893,0.187404522769334,0.506198834799392,"Not"
"MMGT1",1971.37186758011,0.184320442264536,0.139828258445685,1.31819164676311,0.187439501108786,0.506216858627231,"Not"
"IHH",6.39138593686299,-0.40374106226812,0.30630424603093,-1.31810468676086,0.187468605807283,0.506219016496672,"Not"
"CKAP2L",522.592886052942,-0.239385941926141,0.18165381080383,-1.31781403795958,0.187565907450713,0.506405297229553,"Not"
"ASRGL1",405.646490197501,0.379915453996056,0.28839297702833,1.31735334858288,0.187720210615862,0.506684401422088,"Not"
"OR10AD1",1.66486052768906,-0.551476935589156,0.418630357742816,-1.31733622607454,0.187725947429141,0.506684401422088,"Not"
"DENND4A",820.819207930677,0.185396599857204,0.140764972184243,1.31706487047463,0.187816881081438,0.506853342577402,"Not"
"PXYLP1",523.677426112461,-0.217428069714408,0.165106965037132,-1.31689217148113,0.18787477096189,0.506933072402299,"Not"
"FRMD1",3.46598274588094,-0.756746122272163,0.574727508164407,-1.31670419724487,0.187937796173556,0.507026632488742,"Not"
"ATP5F1C",8116.35378251591,-0.157307816724246,0.119501736401523,-1.31636427604446,0.188051806756853,0.507043547872906,"Not"
"FBXL5",3895.59928324969,0.155774692572865,0.118339719089124,1.31633481786067,0.188061689521958,0.507043547872906,"Not"
"PIGG",2671.41553940527,0.146012299064003,0.110923407423552,1.31633441899658,0.188061823337321,0.507043547872906,"Not"
"ZNF277",855.199939854732,-0.212544812367539,0.161463094190349,-1.31636776461728,0.188050636419999,0.507043547872906,"Not"
"CDK3",7.12307282681925,-0.34554088573918,0.262516622594758,-1.3162628801323,0.188085825127983,0.507043547872906,"Not"
"SAP30BP",3909.38678176502,0.147786006474772,0.112303149373017,1.31595602883672,0.188188801529774,0.507244691267291,"Not"
"SAMHD1",2643.20838997789,0.318856420547887,0.24232046678782,1.31584601488526,0.188225731302967,0.507267778574783,"Not"
"STAR",20.0322201694524,-0.33250338219906,0.252741840717908,-1.31558503037958,0.188313360655949,0.507351030727777,"Not"
"DMRTA2",11.1474350453782,0.607570437517642,0.461809926099663,1.31562879700105,0.1882986632747,0.507351030727777,"Not"
"RBMX",6293.4571252996,-0.115356937745829,0.0877437433540453,-1.31470271652721,0.188609833255588,0.50753810682259,"Not"
"TTL",3849.11420137762,-0.14787078727063,0.1124732154503,-1.31472001292584,0.188604018062623,0.50753810682259,"Not"
"MDM4",1937.97129523239,-0.220085330926549,0.167367821804367,-1.3149799558472,0.188516639018655,0.50753810682259,"Not"
"MAP2K5",1226.59279030578,0.136138879555966,0.103542304014202,1.31481408350052,0.188572393068944,0.50753810682259,"Not"
"PLK4",438.611270633747,-0.219810817046862,0.167182544075258,-1.31479526324179,0.188578719820136,0.50753810682259,"Not"
"LAMA2",317.190399099716,0.325626471227452,0.247594817619666,1.31515867075882,0.188456581853417,0.50753810682259,"Not"
"EFHB",50.1446818119312,0.384153637130537,0.292189049716816,1.31474344265417,0.188596141004127,0.50753810682259,"Not"
"POLR2J2",3.70170851529816,-0.419233987830502,0.3187458698758,-1.31526092555758,0.188422225465513,0.50753810682259,"Not"
"NDUFA2",1389.44108860679,-0.214836184821972,0.16345189095909,-1.31436952831425,0.188721879712206,0.507763216003174,"Not"
"POLN",23.3789889098863,0.347905377213358,0.264725827417422,1.31421017966931,0.188775483743455,0.507831039601075,"Not"
"DISP2",245.946806546405,0.388212759809003,0.295431060854176,1.31405532880181,0.188827585502383,0.507894802094243,"Not"
"RBM7",475.483500366953,-0.187602004158596,0.142778360860939,-1.31393863206844,0.188866856770596,0.507924040072982,"Not"
"HEG1",1833.63081189203,0.222195376535785,0.169155344761702,1.31355811930627,0.188994950335367,0.508115708327978,"Not"
"SOHLH1",2.72896133955637,-0.787216153591697,0.599272871697919,-1.31361887175249,0.188974494695593,0.508115708327978,"Not"
"DHCR24",8040.57784622129,-0.38330211084974,0.291911335475251,-1.31307717196284,0.189156945230979,0.508188834882182,"Not"
"LINS1",768.242854120749,-0.157191109550837,0.119705702022331,-1.31314638229609,0.189133627185295,0.508188834882182,"Not"
"STARD4",303.80385451499,0.411912210723849,0.31370509001202,1.31305555389001,0.189164229132783,0.508188834882182,"Not"
"ZNF19",97.1102755034617,-0.168236273209763,0.128094253978278,-1.31337876590696,0.189055349008144,0.508188834882182,"Not"
"COCH",12.7937600302541,0.489537928453746,0.372797737629052,1.31314618904918,0.189133692290255,0.508188834882182,"Not"
"UBA52",35993.3837121717,-0.234727159616216,0.178837505680587,-1.31251640265801,0.189345955350122,0.508271163146583,"Not"
"IL6ST",5406.24946565378,0.256354724684722,0.195306200488946,1.31257852563278,0.189325009634735,0.508271163146583,"Not"
"HSPBP1",3912.78908681839,-0.242029422195533,0.184350063184358,-1.31287951853585,0.189223549435686,0.508271163146583,"Not"
"SLC35A5",1548.33477715448,0.178378634410795,0.135907666371687,1.31249869247961,0.189351926921717,0.508271163146583,"Not"
"TAF11",1431.54496424004,-0.146200941486206,0.111394694904199,-1.31245874511296,0.189365397005462,0.508271163146583,"Not"
"HYAL1",300.665739462482,0.437006656607572,0.332958686180217,1.31249513752297,0.18935312560949,0.508271163146583,"Not"
"OS9",14797.6773114666,0.153547740987979,0.11707524244715,1.31153041222437,0.18967862588588,0.508366558131387,"Not"
"ATP5MC3",10915.5563415855,-0.171575120312364,0.130806611887139,-1.31167008943248,0.189631473003323,0.508366558131387,"Not"
"MAVS",7645.3579233321,0.147901445169733,0.112761724845858,1.31162808454651,0.189645652300109,0.508366558131387,"Not"
"ZNF592",2912.83546442107,0.132463104284793,0.100966789584308,1.31194727325845,0.189537925575308,0.508366558131387,"Not"
"GGA3",2844.91294343842,0.138768829297997,0.105787917128155,1.31176445349508,0.189599622032733,0.508366558131387,"Not"
"RFX7",1219.84560724877,0.194567835943575,0.148353954312869,1.3115109526049,0.189685195840458,0.508366558131387,"Not"
"TMEM108",191.034266306456,-0.428177829673673,0.326329654773441,-1.31210211333978,0.189485683035538,0.508366558131387,"Not"
"ZNF554",247.985917785327,0.158066185724509,0.120491159782187,1.3118488195337,0.189571149061587,0.508366558131387,"Not"
"LCA5",123.785447416644,0.299784527138229,0.228543950218001,1.31171499771608,0.189616314490893,0.508366558131387,"Not"
"LY6G5B",70.6111031365034,-0.335450565008296,0.255709322383755,-1.31184331443681,0.189573006898696,0.508366558131387,"Not"
"METRNL",2516.40162367867,-0.289646999361279,0.220870696898021,-1.31138717552475,0.189726989369964,0.508402379066893,"Not"
"DDX25",126.967157936179,-0.470469652347709,0.358881276847188,-1.31093395699223,0.189880077238263,0.508606122373541,"Not"
"MYOZ3",30.3798024823429,-0.368676131309104,0.281236905270664,-1.31090950156164,0.189888340365026,0.508606122373541,"Not"
"AC087289.3",1.36307956487081,-0.60469545741223,0.461224916539368,-1.31106415921616,0.189836088300264,0.508606122373541,"Not"
"AHI1",620.082050390971,0.230415160266914,0.175883792372484,1.31004202922203,0.190181617768352,0.509247378374846,"Not"
"SRRM4",1.53449246818987,0.767403549950941,0.585789521725822,1.31003290685374,0.190184703654976,0.509247378374846,"Not"
"CIAO3",1660.06628413138,-0.177215849145649,0.135292358476002,-1.30987330801158,0.190238698226092,0.509315700460395,"Not"
"EDNRB",31681.5693461309,0.315470586936986,0.240893732165371,1.30958403982225,0.190336590565642,0.509400334322366,"Not"
"TFEC",109.521660544668,0.360236021346652,0.275087057042144,1.30953460777132,0.19035332276309,0.509400334322366,"Not"
"VMAC",315.231516932102,0.174374928694991,0.133158670955847,1.30952740398566,0.19035576125455,0.509400334322366,"Not"
"YBX1",29107.4208416006,-0.150964821590468,0.115332821368045,-1.30894935023496,0.190551508243354,0.509538914245105,"Not"
"ECHDC1",2225.4043070623,0.189550455142898,0.144819959002706,1.30886969205229,0.190578494597713,0.509538914245105,"Not"
"MVB12B",1141.38532122922,0.271728516603076,0.207579500745899,1.30903348175841,0.190523009479476,0.509538914245105,"Not"
"APTX",1378.52202088515,-0.135361199684987,0.103404343001551,-1.30904752891236,0.190518251443682,0.509538914245105,"Not"
"CRYM",227.173757240902,-0.505724306583982,0.38636508565675,-1.30892858945664,0.190558541244942,0.509538914245105,"Not"
"GPR1",94.434926864117,-0.498689154091349,0.380948583925752,-1.30907207726632,0.190509936663576,0.509538914245105,"Not"
"FUS",17531.5469813408,-0.128836824826326,0.0984467022511053,-1.30869619682846,0.190637280514811,0.509619899062314,"Not"
"RASSF4",1425.61888063044,0.300712066006622,0.229909408183211,1.30795894079719,0.190887236133847,0.509759246205906,"Not"
"DAAM1",1424.83350729325,-0.195502969303873,0.149480583610808,-1.3078820311064,0.190913325101649,0.509759246205906,"Not"
"ZNF121",1394.60982561785,-0.193579548373524,0.148057678114667,-1.30746038191685,0.19105640172643,0.509759246205906,"Not"
"ARID2",1164.84201870909,0.181420898582332,0.138661920029287,1.30836857403976,0.19074832635168,0.509759246205906,"Not"
"ZNF880",444.878317797847,0.256488273135674,0.196117657255233,1.30782855927079,0.190931465129662,0.509759246205906,"Not"
"KLHL38",184.314462949272,0.3543679304372,0.270851906041752,1.30834571414304,0.190756076357383,0.509759246205906,"Not"
"MN1",199.471445177257,-0.351730635899392,0.26901541366774,-1.30747391424126,0.191051808628622,0.509759246205906,"Not"
"DHDH",50.4766452621466,-0.316606174992733,0.242058962355087,-1.30797129720935,0.19088304489062,0.509759246205906,"Not"
"AP006621.6",37.3516241604857,-0.275538914368198,0.210745263232442,-1.3074500946875,0.191059893438933,0.509759246205906,"Not"
"MAP6D1",9.30325619318883,-0.325797746389826,0.249156488106637,-1.30760289995092,0.19100803279483,0.509759246205906,"Not"
"GOLGA8H",6.48487824206298,-0.287324134990749,0.219759190602887,-1.3074499146202,0.191059954558163,0.509759246205906,"Not"
"OXGR1",4.46400107918366,-0.669619237619533,0.512147464519437,-1.3074734993521,0.191051949447753,0.509759246205906,"Not"
"H2AP",0.751441601409611,-1.3381096068724,1.02336121444002,-1.30756333930889,0.191021458304124,0.509759246205906,"Not"
"BAHCC1",4094.64582798594,0.226633994012756,0.173364966833572,1.30726523444798,0.191122647085837,0.50985045054939,"Not"
"EPHB3",1751.36153184184,-0.405963436819482,0.310605918612525,-1.3070048331111,0.191211070048574,0.509878955162508,"Not"
"CMTM1",31.7842634101808,0.324620647017424,0.248374250924208,1.30698188644556,0.191218863356908,0.509878955162508,"Not"
"TUNAR",2.74679029706884,1.27636167781363,0.97645542797416,1.30713767494916,0.191165957960024,0.509878955162508,"Not"
"PIGN",1543.93572463739,0.157875737335372,0.120824741834202,1.30665073178482,0.191331358464985,0.510102864458526,"Not"
"ZNF429",234.214643517629,0.268331085067712,0.205385830522236,1.30647320891332,0.191391684032026,0.51018764006987,"Not"
"SERGEF",672.124754291305,-0.189672718460815,0.145193662161413,-1.30634296041072,0.191435953790467,0.510229597256141,"Not"
"SGCD",5279.91308426232,0.287500342803925,0.220116568488362,1.30612767943057,0.19150914148889,0.510272569485595,"Not"
"ALG5",1629.41904855046,0.15796782851008,0.120941654905169,1.30614905703038,0.191501872962566,0.510272569485595,"Not"
"PLIN3",4087.85311906056,-0.221588190968036,0.169673633199064,-1.3059671487559,0.191563729471945,0.51027680985334,"Not"
"SELENOK",2109.23596632636,-0.142071149392772,0.108820020176067,-1.30556077055404,0.191701968344692,0.51027680985334,"Not"
"CALML5",9029.72160764458,-1.03095720941936,0.789633345269296,-1.30561508780732,0.191683486837083,0.51027680985334,"Not"
"FKBP3",1361.68884818466,-0.161912190901187,0.123980918628657,-1.30594443638655,0.19157145367044,0.51027680985334,"Not"
"TRIL",483.506104993082,-0.451310676953912,0.345665546431379,-1.30562817617551,0.191679033700778,0.51027680985334,"Not"
"LYSMD3",833.731858276872,0.238862827085286,0.18297327941786,1.30545196459965,0.191738993637578,0.51027680985334,"Not"
"PWWP2A",715.219205577603,0.159443362874252,0.122135092186885,1.30546724957869,0.191733792034622,0.51027680985334,"Not"
"UPK3BL2",0.698314898745377,-0.652407027434776,0.499633794721932,-1.30577041490532,0.191630643846733,0.51027680985334,"Not"
"LOXL3",2799.13386353521,0.513482865983893,0.393410918142337,1.30520746198028,0.19182221398189,0.510422329244475,"Not"
"CHRNA2",0.950188898267089,-0.783205315549202,0.600182606937749,-1.30494503921943,0.191911563284264,0.51058411154058,"Not"
"TRIP6",7894.57485201902,0.247836464389215,0.189981710660071,1.3045280176083,0.192053613125961,0.510886035571127,"Not"
"WNT4",588.133976479592,-0.420379754604934,0.322313782264562,-1.30425621781162,0.192146237748162,0.511008251129157,"Not"
"AWAT1",1.36628428858703,-0.956360185168289,0.733278237622462,-1.30422551236368,0.192156703692886,0.511008251129157,"Not"
"SLC35E4",559.661787761344,-0.277584873247936,0.212948685798908,-1.30352940290069,0.192394084912781,0.511563457416023,"Not"
"PRNP",10705.1874271941,-0.26684194930625,0.204786405808227,-1.30302569769272,0.192565988479384,0.511944423660668,"Not"
"PMS2",961.863449270588,0.162934345331273,0.125059358378629,1.30285607925458,0.192623900941796,0.512022271766212,"Not"
"RAC3",1505.23262418879,0.354544658432077,0.272190199831857,1.30256217399118,0.192724278694656,0.512212958860935,"Not"
"GPR35",54.7581616763153,-0.284434489029188,0.218400412762063,-1.30235325763357,0.192795653473319,0.512326518085712,"Not"
"SRSF4",5004.11887319381,-0.113552282797747,0.0872102398497144,-1.3020521786596,0.192898549115584,0.512523793252578,"Not"
"PNLDC1",10.1305319822295,-0.563173025617272,0.432579574723254,-1.30189463054876,0.192952408257321,0.512590741128034,"Not"
"TMEM220",388.32481269831,0.221282261818013,0.170015694727143,1.30154020293919,0.193073612691098,0.512836549735274,"Not"
"ASB3",605.829328579239,-0.136635798247429,0.104990757721568,-1.30140786877434,0.193118881651206,0.512880617678968,"Not"
"PTGDR2",19.7355877574275,0.364073312231178,0.279830053868165,1.30105150321953,0.193240826190638,0.513128275514976,"Not"
"EMP1",24200.1016685269,0.321792408902005,0.247489052991924,1.30022885865786,0.193522542467141,0.513567022377957,"Not"
"NFIC",7437.28986667852,0.204502570086751,0.157267905531502,1.30034522552847,0.193482674095062,0.513567022377957,"Not"
"SLC20A2",2392.915642803,-0.192498963821328,0.148059067093707,-1.30014978211024,0.193549638270377,0.513567022377957,"Not"
"PDCD7",1447.3488535249,-0.119253514938337,0.091717216228752,-1.30023042392507,0.193522006152015,0.513567022377957,"Not"
"FOXD4L5",1.03935089909635,0.825215822992926,0.634570692737022,1.30043166575124,0.193453062775626,0.513567022377957,"Not"
"LSR",1795.42062049446,-0.429090949824249,0.330094790232298,-1.29990221754874,0.19363448498334,0.51371593672186,"Not"
"PIGM",1683.11298672609,0.156004123515032,0.120089019960884,1.29907066912401,0.193919677854906,0.513909115748099,"Not"
"CA8",588.249714770106,0.598741521687072,0.460876195231583,1.29913744272736,0.193896765396076,0.513909115748099,"Not"
"SPAG8",45.6349699066925,-0.305538542200355,0.235154648518561,-1.29930896167778,0.193837920097502,0.513909115748099,"Not"
"SHISA7",12.0192215821008,-0.418129308772573,0.321846810010355,-1.29915629351467,0.193890297363131,0.513909115748099,"Not"
"KIAA2012",5.276912372144,-0.324552229751684,0.2498132194041,-1.29917956514017,0.193882312682204,0.513909115748099,"Not"
"ADGRA1",0.96712609027153,-1.16571215052845,0.897169774122541,-1.29932169378816,0.193833552445059,0.513909115748099,"Not"
"RGPD5",0.72256455196508,-0.649053673261187,0.499595241781585,-1.29915903711698,0.193889355998673,0.513909115748099,"Not"
"RD3L",0.555172630357852,-1.04711913509433,0.806084137489433,-1.29901965116893,0.193937185315585,0.513909115748099,"Not"
"PACSIN2",12075.4913393619,0.217428192104452,0.167424488927579,1.29866421272758,0.194059190744418,0.514156232188619,"Not"
"HYAL3",218.044474221294,0.242395238388604,0.186675032064598,1.29848772868952,0.194119790406007,0.514240606076288,"Not"
"CABCOCO1",14.0284412725813,0.588908522714154,0.453610964836896,1.29826782940731,0.194195317077114,0.514364492092284,"Not"
"MICAL1",9044.29258454325,-0.343683788859334,0.264835554576136,-1.29772525977259,0.19438176045273,0.514782082620559,"Not"
"COQ10B",1442.87559726173,-0.143492433659307,0.110608307972243,-1.29730249282284,0.194527127020208,0.5149382977545,"Not"
"AMPD3",374.002644482772,-0.29091710597173,0.224224801111733,-1.29743500509011,0.194481554676416,0.5149382977545,"Not"
"ACOT1",211.88040168295,0.325332206851272,0.250775184093691,1.29730622281081,0.194525844131477,0.5149382977545,"Not"
"SNX22",402.022355853995,0.502895520688134,0.387716401011138,1.29707053758009,0.194606917696179,0.51507327454173,"Not"
"TUBB4B",15800.1493025509,-0.247437093715367,0.190880635849327,-1.29629227508799,0.194874808966519,0.515657757338785,"Not"
"BAAT",163.302500624244,-0.618117120176472,0.476849163167947,-1.29625292004292,0.194888362828188,0.515657757338785,"Not"
"SGMS2",275.524503898661,-0.289315604403802,0.22320673380559,-1.29617776072917,0.194914249586792,0.515657757338785,"Not"
"DENND5A",4541.40978239049,0.152210860572894,0.117477756032976,1.29565686060745,0.195093730009343,0.515974576853964,"Not"
"NBN",2351.7131784871,0.218229081631846,0.168423062956645,1.29571970608338,0.195072069656446,0.515974576853964,"Not"
"ENHO",77.226967002233,-0.497813025642018,0.384239799210036,-1.29557902816283,0.195120558223181,0.515974576853964,"Not"
"C15orf40",883.136757442463,-0.107580619603839,0.0830429060018441,-1.29548235705347,0.195153883739252,0.515986406977053,"Not"
"ASPH",6407.78162409977,0.223418298579843,0.172475216716391,1.2953646490975,0.195194466940918,0.515988770920929,"Not"
"XIRP2",5.83621817097542,-0.744815752204882,0.575045727531916,-1.29522873841984,0.195241333752065,0.515988770920929,"Not"
"KRTAP3-2",0.801382211356996,-1.24555182264177,0.961619456853787,-1.29526478875225,0.195228901517733,0.515988770920929,"Not"
"PQBP1",4004.94200811914,-0.212776394596119,0.164309670644208,-1.29497182826725,0.195329948003866,0.516146688844731,"Not"
"TTLL1",746.745975914305,0.225385829597121,0.174061777875261,1.29486112544846,0.195368141055679,0.516171345049454,"Not"
"SGMS1",378.93644670696,-0.25570741805718,0.197550813433402,-1.29438807977059,0.195531405978886,0.51625850748253,"Not"
"SOBP",283.935285448856,0.360422831780695,0.278423480118482,1.29451306199936,0.195488260438321,0.51625850748253,"Not"
"FZD8",132.133126540944,0.365679310773387,0.282531641125622,1.29429507193071,0.195563518061977,0.51625850748253,"Not"
"MCF2",60.8843311771173,-0.751285626441998,0.580304291332499,-1.2946408249315,0.195444162176351,0.51625850748253,"Not"
"HOXD11",2.42195068321495,0.579033538973379,0.447316675436896,1.29445998946459,0.195506580935974,0.51625850748253,"Not"
"VWC2",7.68742693045937,-0.989361236104612,0.764420109677357,-1.29426374787837,0.195574333940625,0.51625850748253,"Not"
"PGF",2173.84049190707,0.392352596149178,0.303171342800974,1.29416122422478,0.195609737388282,0.516275759069073,"Not"
"PDS5A",4429.07262185113,0.208013774204851,0.16078125060355,1.2937688531716,0.195745274277348,0.516527800054618,"Not"
"BTBD18",3.25584086351488,-0.351957659675395,0.272051388707933,-1.2937175632404,0.195762996464449,0.516527800054618,"Not"
"TRIB3",3376.01795908792,-0.270896203083614,0.20945515528969,-1.29333748175808,0.195894362498856,0.516573225233219,"Not"
"TOX3",12.7377875763953,0.723964798238443,0.559711456975443,1.29346074520359,0.195851752373359,0.516573225233219,"Not"
"TCF24",0.69546516898773,-0.719540982340859,0.556346063738719,-1.29333346497583,0.195895751148048,0.516573225233219,"Not"
"SRD5A2",5.45756049054442,-0.69164916660058,0.534743613975795,-1.29342202229999,0.195865137506044,0.516573225233219,"Not"
"APP",41668.2852130497,0.352637131461695,0.272757472551554,1.29285965353357,0.196059603993184,0.516929081205086,"Not"
"SHISA4",2262.11538787073,0.222034682040993,0.171768651591136,1.29263797546427,0.196136298883815,0.517055066220245,"Not"
"IFI35",3589.3954258357,0.287676288964281,0.222578533029319,1.29247095417951,0.196194098456565,0.517131209550066,"Not"
"CTBP2",2657.16111395178,-0.138590549533382,0.107278426356018,-1.29187716711514,0.196399686120877,0.517596814999376,"Not"
"NEIL3",170.685993600784,-0.240683822122415,0.186360929737484,-1.2914929243026,0.19653280708238,0.517724000712447,"Not"
"SLC13A4",53.8318712741007,-0.328534251222228,0.254384443746162,-1.29148719310076,0.196534793157951,0.517724000712447,"Not"
"MATN4",19.3822591963909,0.424355783336198,0.328571607487188,1.29151689819317,0.196524499392938,0.517724000712447,"Not"
"RHEX",9.25810174293627,-0.514100051067016,0.398119568639675,-1.29132072764881,0.196592486071225,0.51779970852692,"Not"
"ACBD3",2755.27505521187,0.171324482504708,0.132694290830745,1.29112173125245,0.196661469701398,0.517854009471364,"Not"
"FGFR1OP2",1502.55810907994,-0.16584684645422,0.128455894358105,-1.29108008069975,0.196675910428873,0.517854009471364,"Not"
"LCE3A",84.292364711741,-1.23028009206084,0.952958874121944,-1.29101068836199,0.19669997127818,0.517854009471364,"Not"
"RPL10A",29660.3655806491,-0.174032641714447,0.134899950150331,-1.29008677557336,0.19702053091675,0.5180595204828,"Not"
"MED13",2588.85818750089,0.197381355443067,0.153013082623979,1.2899639171908,0.19706318650458,0.5180595204828,"Not"
"LRBA",2075.25446233905,-0.148300804476785,0.114936462611222,-1.29028509410821,0.196951690345114,0.5180595204828,"Not"
"BRSK1",742.337008078903,-0.374249465225791,0.290093265670043,-1.29010049358219,0.197015768537731,0.5180595204828,"Not"
"DOK3",542.275636788665,-0.300517050067525,0.232861334148,-1.29054078972392,0.196862958965005,0.5180595204828,"Not"
"ADGRE2",607.170147500034,0.295820611009607,0.22926622754779,1.29029301076603,0.196948942670795,0.5180595204828,"Not"
"PER2",516.93773300249,-0.188316195092604,0.145963371758586,-1.29016062607862,0.196994893780976,0.5180595204828,"Not"
"SLC4A4",183.282758953547,-0.479571095844482,0.371721197995392,-1.29013652821173,0.197003259065081,0.5180595204828,"Not"
"CALB2",94.2069916923926,-0.566100719563983,0.438854473909251,-1.28995089083003,0.197067709564107,0.5180595204828,"Not"
"CFAP97D1",7.2225944947621,0.331310411930409,0.256724325931796,1.29052987373868,0.196866746427152,0.5180595204828,"Not"
"ARL5B",862.050449826092,-0.259078454975329,0.20085970208789,-1.28984785042629,0.197103490299647,0.5180774280598,"Not"
"CHRNG",0.982110665936216,-0.615987771170762,0.477640145798526,-1.28964823536963,0.197172820072495,0.518183499511608,"Not"
"LYG2",4.26640017062862,0.468182857649618,0.363060516763603,1.28954495471746,0.197208698242036,0.5182016396357,"Not"
"RHOJ",2577.95122126469,0.268505403043323,0.208251621906482,1.28933162961822,0.197282819352521,0.518320249933963,"Not"
"MBOAT7",5206.82617514845,0.210956916627133,0.163720867753052,1.28851574953371,0.19756649001209,0.518883737028001,"Not"
"CBX7",1419.58779318995,0.264551029332978,0.205336012646214,1.28838105855688,0.197613348965428,0.518883737028001,"Not"
"CCDC82",979.140575785861,-0.245130908028368,0.190259579138851,-1.28840245068277,0.19760590610757,0.518883737028001,"Not"
"TUBGCP4",684.317950776204,0.169088069383395,0.13122083456865,1.28857639062595,0.197545395647724,0.518883737028001,"Not"
"C1orf127",43.875679357449,-0.39036597209822,0.303020821960222,-1.28824801402415,0.197659643105112,0.518929104123872,"Not"
